,YEAR,EIND,TATM,iter,orig_sol,sim_ssp,sim_damages,sim_ecs
371,2130,2.96830670388717,1.5991509107,6,Inequality,3,3,2.500000
372,2135,2.9385426091073183,1.6023439807,6,Inequality,3,3,2.500000
373,2140,2.9763391777542028,1.6050763936,6,Inequality,3,3,2.500000
374,2145,3.0155515931161987,1.6081614092,6,Inequality,3,3,2.500000
375,2150,3.0439235697965383,1.6118616086,6,Inequality,3,3,2.500000
376,2155,3.052491668931724,1.6161062849,6,Inequality,3,3,2.500000
377,2160,3.035619679990802,1.6207573333,6,Inequality,3,3,2.500000
378,2165,2.992964371085959,1.6256636385,6,Inequality,3,3,2.500000
379,2170,2.924735079546501,1.6306748974,6,Inequality,3,3,2.500000
380,2175,2.8363164283231006,1.6356569014,6,Inequality,3,3,2.500000
381,2180,2.7364980667236,1.6404905015,6,Inequality,3,3,2.500000
382,2185,2.6274520558766996,1.6450863251,6,Inequality,3,3,2.500000
383,2190,2.5139401127605177,1.6493954062,6,Inequality,3,3,2.500000
384,2195,2.4026528636584703,1.6533829447,6,Inequality,3,3,2.500000
385,2200,2.38137378184741,1.6570326838,6,Inequality,3,3,2.500000
386,2205,2.4294246634237298,1.6603537347,6,Inequality,3,3,2.500000
387,2210,2.4696096692319203,1.6636729899,6,Inequality,3,3,2.500000
388,2215,2.507713171357371,1.6672633858,6,Inequality,3,3,2.500000
389,2220,2.547693491222701,1.671090884,6,Inequality,3,3,2.500000
390,2225,2.583407325813348,1.6751065306,6,Inequality,3,3,2.500000
391,2230,2.6138342060961204,1.6792866633,6,Inequality,3,3,2.500000
392,2235,2.6450128616633197,1.6835966787,6,Inequality,3,3,2.500000
393,2240,2.676413966483531,1.6880023651,6,Inequality,3,3,2.500000
394,2245,2.7097620997514946,1.6924956684,6,Inequality,3,3,2.500000
395,2250,2.75022534769058,1.6970718326,6,Inequality,3,3,2.500000
396,2255,2.79992877956778,1.7017332465,6,Inequality,3,3,2.500000
397,2260,2.8552531187007206,1.7065018306,6,Inequality,3,3,2.500000
398,2265,2.930527397077111,1.7114084832,6,Inequality,3,3,2.500000
399,2270,3.0239598619210213,1.7164704506,6,Inequality,3,3,2.500000
400,2275,3.143773961913129,1.7217536593,6,Inequality,3,3,2.500000
401,2280,3.296520860358701,1.7273208533,6,Inequality,3,3,2.500000
402,2285,3.49471198768341,1.7332599847,6,Inequality,3,3,2.500000
403,2290,4.117371277233671,1.7396812508,6,Inequality,3,3,2.500000
404,2295,4.268785019416801,1.7467364718,6,Inequality,3,3,2.500000
405,2300,4.131643630965931,1.7559172715,6,Inequality,3,3,2.500000
406,2015,35.033110808896005,0.85,7,Compromise,2,1,2.500000
407,2020,37.611531612612,1.1181170528,7,Compromise,2,1,2.500000
408,2025,32.75417546198771,1.2613165941,7,Compromise,2,1,2.500000
409,2030,26.09662110324839,1.3788728149,7,Compromise,2,1,2.500000
410,2035,18.0637847530556,1.4677984701,7,Compromise,2,1,2.500000
411,2040,9.1470307747451,1.5268612103,7,Compromise,2,1,2.500000
412,2045,1.8082741793813,1.5550121204,7,Compromise,2,1,2.500000
413,2050,2.0947706066371,1.5515543592,7,Compromise,2,1,2.500000
414,2055,2.4306846159088495,1.523341527,7,Compromise,2,1,2.500000
415,2060,2.5389394578907245,1.499188568,7,Compromise,2,1,2.500000
416,2065,2.6526978546686193,1.4821128179,7,Compromise,2,1,2.500000
417,2070,2.7519923731673797,1.4699837644,7,Compromise,2,1,2.500000
418,2075,2.8164431077754,1.4613904922,7,Compromise,2,1,2.500000
419,2080,2.8050664653181903,1.4554187044,7,Compromise,2,1,2.500000
420,2085,2.701553310241559,1.4514075403,7,Compromise,2,1,2.500000
421,2090,2.490180079765709,1.4487244851,7,Compromise,2,1,2.500000
422,2095,2.32895432488091,1.4467722809,7,Compromise,2,1,2.500000
423,2100,2.15023966509116,1.4449633168,7,Compromise,2,1,2.500000
424,2105,1.8523768328317707,1.4433512411,7,Compromise,2,1,2.500000
425,2110,1.4692936221464399,1.4418228108,7,Compromise,2,1,2.500000
426,2115,1.0471662187941009,1.4398544435,7,Compromise,2,1,2.500000
427,2120,0.6154602239106001,1.4370229626,7,Compromise,2,1,2.500000
428,2125,0.21336390704460007,1.4331210661,7,Compromise,2,1,2.500000
429,2130,-0.11066120430239991,1.4280888384,7,Compromise,2,1,2.500000
430,2135,-0.3659702976266197,1.4220281689,7,Compromise,2,1,2.500000
431,2140,-0.5321177016720502,1.4152326551,7,Compromise,2,1,2.500000
432,2145,-0.6146822918663998,1.4079627181,7,Compromise,2,1,2.500000
433,2150,-0.6252188585781996,1.4005352681,7,Compromise,2,1,2.500000
434,2155,-0.5736619034834894,1.3932403401,7,Compromise,2,1,2.500000
435,2160,-0.46999234603969986,1.3863111503,7,Compromise,2,1,2.500000
436,2165,-0.3222155478314992,1.3799329106,7,Compromise,2,1,2.500000
437,2170,-0.13597182137699976,1.3742484674,7,Compromise,2,1,2.500000
438,2175,0.08613864238929969,1.369369302,7,Compromise,2,1,2.500000
439,2180,0.34035396247759997,1.3653872699,7,Compromise,2,1,2.500000
440,2185,0.6188826715682,1.3623878914,7,Compromise,2,1,2.500000
441,2190,0.9138579711044004,1.3604464079,7,Compromise,2,1,2.500000
442,2195,1.2167191056405002,1.3596104802,7,Compromise,2,1,2.500000
443,2200,1.5216494143485602,1.3598980857,7,Compromise,2,1,2.500000
444,2205,1.8568111468661503,1.3612956054,7,Compromise,2,1,2.500000
445,2210,2.1624298157054,1.3637694467,7,Compromise,2,1,2.500000
446,2215,2.438437882572199,1.3674011529,7,Compromise,2,1,2.500000
447,2220,2.6877764972188993,1.3720520434,7,Compromise,2,1,2.500000
448,2225,2.9117539448860996,1.3775640268,7,Compromise,2,1,2.500000
449,2230,3.1128288046886006,1.3838034875,7,Compromise,2,1,2.500000
450,2235,3.2947584756782997,1.3906560608,7,Compromise,2,1,2.500000
451,2240,3.4615037200483796,1.3980263094,7,Compromise,2,1,2.500000
452,2245,3.6180452953860898,1.4058399775,7,Compromise,2,1,2.500000
453,2250,3.7714623336242004,1.414042873,7,Compromise,2,1,2.500000
454,2255,3.924085624494029,1.4226029383,7,Compromise,2,1,2.500000
455,2260,4.084636660838051,1.4315170764,7,Compromise,2,1,2.500000
456,2265,4.26297659407624,1.4407919396,7,Compromise,2,1,2.500000
457,2270,4.473464469193689,1.4504654923,7,Compromise,2,1,2.500000
458,2275,4.734084721686159,1.4606127251,7,Compromise,2,1,2.500000
459,2280,5.060229364000831,1.4713611408,7,Compromise,2,1,2.500000
460,2285,5.430508905752959,1.4829031327,7,Compromise,2,1,2.500000
461,2290,6.360948702299838,1.495483337,7,Compromise,2,1,2.500000
462,2295,6.718557298348498,1.5092548221,7,Compromise,2,1,2.500000
463,2300,6.579181739542501,1.5262845864,7,Compromise,2,1,2.500000
464,2015,35.02322216426399,0.85,8,Inequality,3,2,2.500000
465,2020,38.755728940449,1.1181170528,8,Inequality,3,2,2.500000
466,2025,34.208850620142506,1.2612796639,8,Inequality,3,2,2.500000
467,2030,27.3280483293502,1.3829744546,8,Inequality,3,2,2.500000
468,2035,18.895681808531304,1.4772770324,8,Inequality,3,2,2.500000
469,2040,11.0041825071761,1.5406452064,8,Inequality,3,2,2.500000
470,2045,5.4229975801544,1.5713750808,8,Inequality,3,2,2.500000
471,2050,5.5025888737145,1.5739469788,8,Inequality,3,2,2.500000
472,2055,5.575722397218001,1.558496521,8,Inequality,3,2,2.500000
473,2060,5.451923192780158,1.5467483072,8,Inequality,3,2,2.500000
474,2065,5.543154432703239,1.5404983001,8,Inequality,3,2,2.500000
475,2070,5.604938813270349,1.5378106446,8,Inequality,3,2,2.500000
476,2075,5.623533718442979,1.5382420667,8,Inequality,3,2,2.500000
477,2080,5.564395459905478,1.5410256174,8,Inequality,3,2,2.500000
478,2085,5.43166282570161,1.5455080041,8,Inequality,3,2,2.500000
479,2090,5.218892761704562,1.5510683599,8,Inequality,3,2,2.500000
480,2095,4.93278518097342,1.5571992205,8,Inequality,3,2,2.500000
481,2100,4.594568160528358,1.5634460256,8,Inequality,3,2,2.500000
482,2105,4.18844486943676,1.569425816,8,Inequality,3,2,2.500000
483,2110,3.757064452922509,1.5748686125,8,Inequality,3,2,2.500000
484,2115,3.3047799565803606,1.5794760949,8,Inequality,3,2,2.500000
485,2120,2.8543408440393914,1.5831119984,8,Inequality,3,2,2.500000
486,2125,2.4355800044881195,1.5856795483,8,Inequality,3,2,2.500000
487,2130,2.06243408157873,1.5871665806,8,Inequality,3,2,2.500000
488,2135,1.9406658928000409,1.5876743493,8,Inequality,3,2,2.500000
489,2140,1.8978557618486203,1.5873583556,8,Inequality,3,2,2.500000
490,2145,1.8658586053250301,1.5871189222,8,Inequality,3,2,2.500000
491,2150,1.8363300664052093,1.5872750789,8,Inequality,3,2,2.500000
492,2155,1.8018761666839687,1.5877945173,8,Inequality,3,2,2.500000
493,2160,1.7576229542033506,1.5885869363,8,Inequality,3,2,2.500000
494,2165,1.7030156775910283,1.5895537957,8,Inequality,3,2,2.500000
495,2170,1.636914080702321,1.5905982469,8,Inequality,3,2,2.500000
496,2175,1.562676553592219,1.5916366533,8,Inequality,3,2,2.500000
497,2180,1.491146996834589,1.5925933821,8,Inequality,3,2,2.500000
498,2185,1.4245335712657612,1.5934135057,8,Inequality,3,2,2.500000
499,2190,1.3616409705367691,1.5940892466,8,Inequality,3,2,2.500000
500,2195,1.3053666037766305,1.5946278875,8,Inequality,3,2,2.500000
501,2200,1.3577134592341609,1.5950332601,8,Inequality,3,2,2.500000
502,2205,1.4756959736005497,1.5953190239,8,Inequality,3,2,2.500000
503,2210,1.5846032303763604,1.5958755461,8,Inequality,3,2,2.500000
504,2215,1.6912186417434507,1.5969626453,8,Inequality,3,2,2.500000
505,2220,1.7975062746987303,1.5985283012,8,Inequality,3,2,2.500000
506,2225,1.89497309019036,1.6005126134,8,Inequality,3,2,2.500000
507,2230,1.98381690129663,1.6028771608,8,Inequality,3,2,2.500000
508,2235,2.06861971895958,1.6055646579,8,Inequality,3,2,2.500000
509,2240,2.1497309413851102,1.6085234774,8,Inequality,3,2,2.500000
510,2245,2.2291336909888755,1.6117254008,8,Inequality,3,2,2.500000
511,2250,2.312329992004089,1.615149506,8,Inequality,3,2,2.500000
512,2255,2.4010709709162197,1.6187844597,8,Inequality,3,2,2.500000
513,2260,2.4943051348413197,1.6226409078,8,Inequality,3,2,2.500000
514,2265,2.6045264624074567,1.6267378441,8,Inequality,3,2,2.500000
515,2270,2.733220974980619,1.6310898653,8,Inequality,3,2,2.500000
516,2275,2.900689882731739,1.6357556879,8,Inequality,3,2,2.500000
517,2280,3.1193064344633803,1.6408019359,8,Inequality,3,2,2.500000
518,2285,3.41852326044493,1.646366053,8,Inequality,3,2,2.500000
519,2290,3.9501063123225895,1.6526317437,8,Inequality,3,2,2.500000
520,2295,3.9032886973099505,1.6598842853,8,Inequality,3,2,2.500000
521,2300,3.7114132098370893,1.6689549995,8,Inequality,3,2,2.500000
522,2015,35.04326754965099,0.85,9,Welfare,5,1,2.500000
523,2020,37.763445711626,1.1181170528,9,Welfare,5,1,2.500000
524,2025,34.69834545987501,1.2613545248,9,Welfare,5,1,2.500000
525,2030,30.276689206924694,1.3794626438,9,Welfare,5,1,2.500000
526,2035,23.530462225827403,1.4752974674,9,Welfare,5,1,2.500000
527,2040,15.650425350449998,1.5493191379,9,Welfare,5,1,2.500000
528,2045,9.429699652396597,1.5969127805,9,Welfare,5,1,2.500000
529,2050,9.52547009755494,1.6162080829,9,Welfare,5,1,2.500000
530,2055,9.50147807198937,1.6145491009,9,Welfare,5,1,2.500000
531,2060,9.081377580222867,1.6157170373,9,Welfare,5,1,2.500000
532,2065,8.714941930520089,1.6216125597,9,Welfare,5,1,2.500000
533,2070,8.33304038772239,1.6297331179,9,Welfare,5,1,2.500000
534,2075,7.8011515039717,1.6390812932,9,Welfare,5,1,2.500000
535,2080,7.086128715273301,1.6489987322,9,Welfare,5,1,2.500000
536,2085,6.194619784917899,1.6585907444,9,Welfare,5,1,2.500000
537,2090,5.10234116438836,1.6669472731,9,Welfare,5,1,2.500000
538,2095,3.8302661854371003,1.6732783706,9,Welfare,5,1,2.500000
539,2100,2.5082700274572,1.6767871051,9,Welfare,5,1,2.500000
540,2105,1.0739042533077,1.6767872937,9,Welfare,5,1,2.500000
541,2110,-0.4021279407341001,1.6730815841,9,Welfare,5,1,2.500000
542,2115,-1.9120376969270003,1.6652979201,9,Welfare,5,1,2.500000
543,2120,-3.3906564643959007,1.6532683604,9,Welfare,5,1,2.500000
544,2125,-4.781826220398801,1.6368547811,9,Welfare,5,1,2.500000
545,2130,-6.034929991516601,1.6161283285,9,Welfare,5,1,2.500000
546,2135,-6.7750787819685625,1.5913602195,9,Welfare,5,1,2.500000
547,2140,-7.3363152560987,1.5629991695,9,Welfare,5,1,2.500000
548,2145,-7.773540641776497,1.5328840468,9,Welfare,5,1,2.500000
549,2150,-8.076082012800798,1.5017311818,9,Welfare,5,1,2.500000
550,2155,-8.188125732634502,1.4698622815,9,Welfare,5,1,2.500000
551,2160,-8.18417159452741,1.4376160075,9,Welfare,5,1,2.500000
552,2165,-8.075763720163323,1.4055855219,9,Welfare,5,1,2.500000
553,2170,-7.879595461169799,1.3741253775,9,Welfare,5,1,2.500000
554,2175,-7.610765294990901,1.343528736,9,Welfare,5,1,2.500000
555,2180,-7.2833438186511,1.3140370913,9,Welfare,5,1,2.500000
556,2185,-6.909726901595098,1.2858455352,9,Welfare,5,1,2.500000
557,2190,-6.5011015050683,1.2591050215,9,Welfare,5,1,2.500000
558,2195,-6.051446227137001,1.2339271401,9,Welfare,5,1,2.500000
559,2200,-5.385512453817401,1.2103876081,9,Welfare,5,1,2.500000
560,2205,-4.597596512304,1.1885965285,9,Welfare,5,1,2.500000
561,2210,-3.887436529619,1.1694132633,9,Welfare,5,1,2.500000
562,2215,-3.2403235378720305,1.1533741645,9,Welfare,5,1,2.500000
563,2220,-2.6446109127906,1.1401000109,9,Welfare,5,1,2.500000
564,2225,-2.1006208414935994,1.1291846172,9,Welfare,5,1,2.500000
565,2230,-1.6016219177003999,1.1203188414,9,Welfare,5,1,2.500000
566,2235,-1.1375484483502998,1.1132364603,9,Welfare,5,1,2.500000
567,2240,-0.699318182484,1.1077233622,9,Welfare,5,1,2.500000
568,2245,-0.28053640016678005,1.1036250525,9,Welfare,5,1,2.500000
569,2250,0.1294276363753002,1.1008372185,9,Welfare,5,1,2.500000
570,2255,0.53876066072134,1.0992887391,9,Welfare,5,1,2.500000
571,2260,0.9580904409746993,1.0989554155,9,Welfare,5,1,2.500000
572,2265,1.4013767859918098,1.0998491909,9,Welfare,5,1,2.500000
573,2270,1.8903876958875807,1.1020253414,9,Welfare,5,1,2.500000
574,2275,2.4611838384730005,1.1055956618,9,Welfare,5,1,2.500000
575,2280,3.1838245859264993,1.1107601791,9,Welfare,5,1,2.500000
576,2285,4.236294513221,1.1178659652,9,Welfare,5,1,2.500000
577,2290,8.908398466418099,1.1275469942,9,Welfare,5,1,2.500000
578,2295,11.214346311346699,1.1411705465,9,Welfare,5,1,2.500000
579,2300,11.612438440690601,1.1737309178,9,Welfare,5,1,2.500000
580,2015,35.02322216426399,0.85,10,Temperature,3,1,2.500000
581,2020,38.755728940449,1.1181170528,10,Temperature,3,1,2.500000
582,2025,34.1558827669963,1.2612796639,10,Temperature,3,1,2.500000
583,2030,27.143660615440997,1.3829744546,10,Temperature,3,1,2.500000
584,2035,18.454854894229204,1.4770898793,10,Temperature,3,1,2.500000
585,2040,8.955647891999101,1.5398031472,10,Temperature,3,1,2.500000
586,2045,0.55412295883605,1.5689658126,10,Temperature,3,1,2.500000
587,2050,0.46174289105463,1.5642826019,10,Temperature,3,1,2.500000
588,2055,0.40825138372023,1.5310404947,10,Temperature,3,1,2.500000
589,2060,-0.025862481362126176,1.5003169153,10,Temperature,3,1,2.500000
590,2065,-0.5047968275115798,1.4754648528,10,Temperature,3,1,2.500000
591,2070,-1.0317146485855897,1.4537978937,10,Temperature,3,1,2.500000
592,2075,-1.5796836748851097,1.4336322604,10,Temperature,3,1,2.500000
593,2080,-2.0123794386173,1.4139122408,10,Temperature,3,1,2.500000
594,2085,-2.4557359877484397,1.3940353283,10,Temperature,3,1,2.500000
595,2090,-2.91352880673561,1.3741170827,10,Temperature,3,1,2.500000
596,2095,-3.3850655370577503,1.3539369308,10,Temperature,3,1,2.500000
597,2100,-3.8663773853335406,1.3332416838,10,Temperature,3,1,2.500000
598,2105,-4.351519735511819,1.3118082193,10,Temperature,3,1,2.500000
599,2110,-4.832380453994101,1.2894560118,10,Temperature,3,1,2.500000
600,2115,-5.298540074086722,1.266048572,10,Temperature,3,1,2.500000
601,2120,-5.73705117682044,1.241496643,10,Temperature,3,1,2.500000
602,2125,-6.133390959646548,1.2157642293,10,Temperature,3,1,2.500000
603,2130,-6.4713285303287975,1.1888772915,10,Temperature,3,1,2.500000
604,2135,-6.7363078671217,1.1609298566,10,Temperature,3,1,2.500000
605,2140,-6.917079306659602,1.1320911543,10,Temperature,3,1,2.500000
606,2145,-7.0071533328045,1.1025993862,10,Temperature,3,1,2.500000
607,2150,-7.005680679081399,1.0727473676,10,Temperature,3,1,2.500000
608,2155,-6.917998567694799,1.0428615175,10,Temperature,3,1,2.500000
609,2160,-6.754265229212101,1.0132765552,10,Temperature,3,1,2.500000
610,2165,-6.5273528736180015,0.98430736291,10,Temperature,3,1,2.500000
611,2170,-6.2493813133573015,0.95622642256,10,Temperature,3,1,2.500000
612,2175,-5.950379829718899,0.92925113553,10,Temperature,3,1,2.500000
613,2180,-5.6432282731604,0.90354747482,10,Temperature,3,1,2.500000
614,2185,-5.335660616424098,0.87915055331,10,Temperature,3,1,2.500000
615,2190,-5.0329713332944594,0.8560345132,10,Temperature,3,1,2.500000
616,2195,-4.73830002801937,0.83414705935,10,Temperature,3,1,2.500000
617,2200,-4.45338554429673,0.81342296863,10,Temperature,3,1,2.500000
618,2205,-4.0514353614740415,0.7937928128,10,Temperature,3,1,2.500000
619,2210,-3.6957004947979497,0.77518791109,10,Temperature,3,1,2.500000
620,2215,-3.3803716992067803,0.75813994993,10,Temperature,3,1,2.500000
621,2220,-3.1003181090754595,0.74247271933,10,Temperature,3,1,2.500000
622,2225,-2.8510285380795,0.72794346232,10,Temperature,3,1,2.500000
623,2230,-2.6285517569728394,0.7143499457,10,Temperature,3,1,2.500000
624,2235,-2.4294370865347004,0.7015340774,10,Temperature,3,1,2.500000
625,2240,-2.2506814382941895,0.68937140611,10,Temperature,3,1,2.500000
626,2245,-2.0896812395058,0.67776222326,10,Temperature,3,1,2.500000
627,2250,-1.94418805748289,0.66662549647,10,Temperature,3,1,2.500000
628,2255,-1.8011229189084499,0.65589475404,10,Temperature,3,1,2.500000
629,2260,-1.25852775968392,0.64551514913,10,Temperature,3,1,2.500000
630,2265,-0.5467442944611,0.63549500434,10,Temperature,3,1,2.500000
631,2270,0.1814669899063071,0.62778936898,10,Temperature,3,1,2.500000
632,2275,0.9598625362503903,0.6233846624,10,Temperature,3,1,2.500000
633,2280,1.8568204322298705,0.62230903066,10,Temperature,3,1,2.500000
634,2285,3.0704235747433106,0.62464141659,10,Temperature,3,1,2.500000
635,2290,5.7108683753414,0.63082503478,10,Temperature,3,1,2.500000
636,2295,5.447045727665822,0.6422845034,10,Temperature,3,1,2.500000
637,2300,5.13460573262617,0.66573040143,10,Temperature,3,1,2.500000
638,2015,34.942094457051,0.85,11,Welfare,1,5,2.500000
639,2020,34.980578784744004,1.1181170528,11,Welfare,1,5,2.500000
640,2025,29.075508197496205,1.2609766632,11,Welfare,1,5,2.500000
641,2030,22.64539115085359,1.3689687179,11,Welfare,1,5,2.500000
642,2035,15.754385842492598,1.4442788195,11,Welfare,1,5,2.500000
643,2040,9.594877465916298,1.4910789999,11,Welfare,1,5,2.500000
644,2045,5.533830836777899,1.5117490578,11,Welfare,1,5,2.500000
645,2050,5.116002327345881,1.5111265408,11,Welfare,1,5,2.500000
646,2055,4.6790525405771906,1.4981850538,11,Welfare,1,5,2.500000
647,2060,4.122808804123658,1.4872386386,11,Welfare,1,5,2.500000
648,2065,3.6288430071842805,1.4791731009,11,Welfare,1,5,2.500000
649,2070,3.161695444599729,1.4725529364,11,Welfare,1,5,2.500000
650,2075,2.691716876141469,1.4666919312,11,Welfare,1,5,2.500000
651,2080,2.225092032221877,1.4611576479,11,Welfare,1,5,2.500000
652,2085,1.77159532054605,1.455591978,11,Welfare,1,5,2.500000
653,2090,1.3348867515391196,1.4497583778,11,Welfare,1,5,2.500000
654,2095,0.9290775965267402,1.4435256822,11,Welfare,1,5,2.500000
655,2100,0.5890671884300901,1.4368194175,11,Welfare,1,5,2.500000
656,2105,0.2923289786991701,1.4296421084,11,Welfare,1,5,2.500000
657,2110,0.044830480889370035,1.4221471002,11,Welfare,1,5,2.500000
658,2115,-0.16384681200384002,1.4144211598,11,Welfare,1,5,2.500000
659,2120,-0.3334031745249101,1.4065654124,11,Welfare,1,5,2.500000
660,2125,-0.46889370387331997,1.3986467537,11,Welfare,1,5,2.500000
661,2130,-0.5764075399360999,1.3907343236,11,Welfare,1,5,2.500000
662,2135,-0.6226939247673033,1.3828844789,11,Welfare,1,5,2.500000
663,2140,-0.65461658116991,1.3751347286,11,Welfare,1,5,2.500000
664,2145,-0.6822503639859,1.3676565057,11,Welfare,1,5,2.500000
665,2150,-0.7058470157324899,1.3604564244,11,Welfare,1,5,2.500000
666,2155,-0.7170837418234101,1.3534851863,11,Welfare,1,5,2.500000
667,2160,-0.7252215877516519,1.3466975446,11,Welfare,1,5,2.500000
668,2165,-0.7290892891515132,1.3400924944,11,Welfare,1,5,2.500000
669,2170,-0.7280735579300599,1.3336444987,11,Welfare,1,5,2.500000
670,2175,-0.7214945420534301,1.3273345116,11,Welfare,1,5,2.500000
671,2180,-0.7089964203713501,1.3211516273,11,Welfare,1,5,2.500000
672,2185,-0.6905890547510202,1.3150922898,11,Welfare,1,5,2.500000
673,2190,-0.66665973391983,1.3091579488,11,Welfare,1,5,2.500000
674,2195,-0.6351716795349902,1.3033527022,11,Welfare,1,5,2.500000
675,2200,-0.56586066368977,1.2976811807,11,Welfare,1,5,2.500000
676,2205,-0.4852920262173699,1.2921578867,11,Welfare,1,5,2.500000
677,2210,-0.40970845898377006,1.2869212654,11,Welfare,1,5,2.500000
678,2215,-0.33840708232375005,1.2820135688,11,Welfare,1,5,2.500000
679,2220,-0.27064046047889995,1.2773966161,11,Welfare,1,5,2.500000
680,2225,-0.20700646089053001,1.273030304,11,Welfare,1,5,2.500000
681,2230,-0.14740660580033998,1.2688840567,11,Welfare,1,5,2.500000
